# returns,episode_length
1.835505258344764634e+00,3.000000000000000000e+00
9.696145987088600648e+00,1.500000000000000000e+01
2.841799160597539498e+01,3.900000000000000000e+01
2.736162249899287602e+01,4.000000000000000000e+01
6.110705491804858447e+00,9.000000000000000000e+00
4.170546433667458253e+00,8.000000000000000000e+00
3.662850657854598069e+00,5.000000000000000000e+00
1.255413706329068191e+01,1.800000000000000000e+01
1.741727130324076356e+01,2.100000000000000000e+01
1.438562788236708556e+01,1.900000000000000000e+01
2.601200180606652523e+01,3.500000000000000000e+01
1.024789072107127375e+01,1.400000000000000000e+01
4.137178629657277895e+00,5.000000000000000000e+00
9.385781851140253096e+00,1.100000000000000000e+01
2.358384027287419471e+01,4.000000000000000000e+01
1.608077239494691568e+01,2.300000000000000000e+01
1.501200039138869791e+00,3.000000000000000000e+00
1.755605921287305193e+01,2.900000000000000000e+01
1.805784141536860332e+01,2.700000000000000000e+01
2.816837809373354773e+01,4.000000000000000000e+01
2.523498318151761843e+00,4.000000000000000000e+00
2.026577738638908333e+00,3.000000000000000000e+00
1.077320638058005642e+01,1.600000000000000000e+01
2.611404076009756992e+00,4.000000000000000000e+00
2.999759868827013420e+01,3.800000000000000000e+01
8.170550016423153039e+00,1.300000000000000000e+01
2.663540963940303996e+01,4.000000000000000000e+01
1.352607523921189703e+01,1.800000000000000000e+01
7.913527606042109142e+00,1.000000000000000000e+01
9.364994462832230582e+00,1.400000000000000000e+01
8.941500923950536972e+00,1.300000000000000000e+01
8.915690012497627492e+00,1.100000000000000000e+01
7.026066370962951169e+00,8.000000000000000000e+00
8.026066353377837359e+00,9.000000000000000000e+00
3.446616369455875795e+00,5.000000000000000000e+00
1.147102202929445269e+01,1.400000000000000000e+01
1.587466552744777282e+01,2.000000000000000000e+01
1.420834888408917251e+01,1.700000000000000000e+01
4.608559531882862714e+00,6.000000000000000000e+00
1.297051094940856864e+01,2.000000000000000000e+01
1.211328187126524192e+01,1.600000000000000000e+01
1.802777894561304706e+01,2.500000000000000000e+01
1.325337211759409506e+01,2.100000000000000000e+01
9.830714411190047741e+00,1.100000000000000000e+01
1.197147554661175839e+01,1.700000000000000000e+01
8.300879168939015784e+00,1.200000000000000000e+01
2.173447335840711503e+01,3.000000000000000000e+01
9.709233907765925764e+00,1.300000000000000000e+01
9.581512875904255822e+00,1.400000000000000000e+01
1.133094780763447673e+01,1.300000000000000000e+01
8.750739624552041462e+00,1.400000000000000000e+01
1.411211270361043546e+01,1.700000000000000000e+01
9.244817069887600880e+00,1.300000000000000000e+01
1.069591903136796418e+01,1.300000000000000000e+01
8.250937339565940221e+00,1.200000000000000000e+01
9.430386590455750451e+00,1.200000000000000000e+01
5.791824506815284934e+00,7.000000000000000000e+00
7.496192838879981224e+00,1.100000000000000000e+01
1.638631263160333162e+01,1.900000000000000000e+01
2.739060031364003223e+01,4.000000000000000000e+01
1.702640952104407646e+01,2.500000000000000000e+01
1.169332681776192651e+01,1.600000000000000000e+01
5.945818565391848942e+00,9.000000000000000000e+00
1.355201263190238947e+01,1.600000000000000000e+01
9.403822711828068392e+00,1.100000000000000000e+01
1.569567940564005504e+01,2.400000000000000000e+01
1.505384412849407738e+01,1.700000000000000000e+01
1.960986853715523637e+01,2.900000000000000000e+01
1.052607638679511481e+01,1.500000000000000000e+01
2.026495523399281851e+01,2.400000000000000000e+01
2.197816408594745141e+00,4.000000000000000000e+00
1.522087269011575827e+01,2.200000000000000000e+01
1.674818136807212809e+01,2.300000000000000000e+01
2.836191439800598602e+01,4.000000000000000000e+01
2.619451163396793092e+01,4.000000000000000000e+01
2.749921456643632922e+01,4.000000000000000000e+01
1.616285939256579240e+01,2.100000000000000000e+01
9.164134388867068992e+00,1.400000000000000000e+01
2.801477076903187680e+01,3.700000000000000000e+01
5.584056897606773262e+00,7.000000000000000000e+00
1.444494798083659681e+01,2.200000000000000000e+01
1.002898076770827984e+01,1.500000000000000000e+01
1.580292733610188272e+01,1.800000000000000000e+01
1.191699517527557894e+01,1.600000000000000000e+01
9.221086647959639393e+00,1.500000000000000000e+01
1.310779023958323997e+01,1.600000000000000000e+01
5.831629626932292254e+00,7.000000000000000000e+00
9.777333730754827812e+00,1.300000000000000000e+01
2.805999600217324197e+00,5.000000000000000000e+00
1.088891034798965762e+01,1.500000000000000000e+01
7.275234401802141093e+00,1.000000000000000000e+01
2.582889288671565531e+00,4.000000000000000000e+00
2.724531969798548303e+01,4.000000000000000000e+01
8.555498248372831682e+00,1.300000000000000000e+01
1.324833945926346424e+01,1.900000000000000000e+01
7.332065953595160224e+00,9.000000000000000000e+00
1.386289377031044801e+01,2.000000000000000000e+01
9.026569006248637450e+00,1.100000000000000000e+01
2.530230537001588687e+01,3.400000000000000000e+01
1.154271117957422632e+01,1.700000000000000000e+01
4.277777777777777679e+00,6.000000000000000000e+00
9.596758713530292084e+00,1.400000000000000000e+01
6.624969748244632584e+00,9.000000000000000000e+00
9.165155383861492311e+00,1.200000000000000000e+01
2.274766927730711430e+01,2.800000000000000000e+01
1.619683912219791466e+01,2.400000000000000000e+01
4.859978261449475312e+00,7.000000000000000000e+00
1.094156202851991999e+01,1.700000000000000000e+01
1.227607625286082538e+01,1.500000000000000000e+01
1.105692808916636594e+01,1.500000000000000000e+01
1.445801875063376229e+01,1.800000000000000000e+01
5.057794803581176168e+00,8.000000000000000000e+00
2.248355916199362259e+00,3.000000000000000000e+00
1.696779937188060927e+01,2.100000000000000000e+01
2.673717746085998925e+01,3.700000000000000000e+01
2.469832777365012433e+01,3.400000000000000000e+01
2.608460235515856951e+01,4.000000000000000000e+01
1.949658636893131103e+01,2.400000000000000000e+01
1.996791842285951546e+01,2.900000000000000000e+01
1.311144374704931437e+01,1.700000000000000000e+01
7.751035898233737953e+00,1.200000000000000000e+01
1.105345369737531946e+01,1.500000000000000000e+01
9.441835384039467982e+00,1.100000000000000000e+01
1.330504432106624435e+01,1.600000000000000000e+01
7.637177615611017600e+00,9.000000000000000000e+00
1.106839489326719139e+01,1.400000000000000000e+01
9.080321318044267898e+00,1.200000000000000000e+01
1.027954393041061643e+01,1.300000000000000000e+01
6.468340037979180224e+00,8.000000000000000000e+00
1.016211038433171154e+01,1.300000000000000000e+01
1.088695120349507128e+01,1.600000000000000000e+01
1.391495541364083088e+01,1.800000000000000000e+01
1.361066529254418178e+01,2.000000000000000000e+01
7.024706345346269032e+00,9.000000000000000000e+00
6.025511443864284722e+00,9.000000000000000000e+00
6.804658407782747886e+00,1.000000000000000000e+01
2.296879480776380689e+01,3.600000000000000000e+01
1.230384545006670294e+01,1.600000000000000000e+01
3.720578138421584580e+00,5.000000000000000000e+00
9.529392061115949275e+00,1.600000000000000000e+01
1.035672368377198715e+01,1.400000000000000000e+01
3.446616369455875795e+00,5.000000000000000000e+00
1.185939985507394212e+01,1.400000000000000000e+01
1.302658557294015651e+01,2.100000000000000000e+01
1.803114988583129730e+01,2.800000000000000000e+01
1.575337079631592907e+01,2.000000000000000000e+01
1.161328305602260436e+01,1.600000000000000000e+01
5.181621857246209828e+00,6.000000000000000000e+00
2.097217054231717626e+01,3.200000000000000000e+01
1.250029258913541241e+01,1.600000000000000000e+01
1.887688849750019493e+00,3.000000000000000000e+00
1.813626420470939848e+01,2.100000000000000000e+01
5.887912393710394099e+00,8.000000000000000000e+00
7.553844131155614150e+00,9.000000000000000000e+00
1.516661584449126110e+01,2.000000000000000000e+01
2.688506519991508270e+01,4.000000000000000000e+01
1.369573690832935675e+01,2.100000000000000000e+01
2.649503019443984897e+01,3.400000000000000000e+01
1.316426815579268705e+01,1.800000000000000000e+01
1.524727365469051854e+01,2.100000000000000000e+01
2.372422775454056776e+01,3.900000000000000000e+01
8.903844128473936692e+00,1.000000000000000000e+01
6.528286765959620652e+00,1.100000000000000000e+01
1.410849154510524173e+01,1.700000000000000000e+01
2.666222622004898568e+00,4.000000000000000000e+00
9.141375162352693096e+00,1.300000000000000000e+01
6.278079819663059169e+00,9.000000000000000000e+00
7.221036738328368898e+00,9.000000000000000000e+00
4.303317455113150558e+00,6.000000000000000000e+00
2.609911071972241814e+00,4.000000000000000000e+00
1.750217038711386763e+01,2.600000000000000000e+01
5.831622060055462242e+00,7.000000000000000000e+00
1.755437588784305447e+01,1.900000000000000000e+01
5.776644047606838583e+00,9.000000000000000000e+00
1.730114837387283089e+01,2.500000000000000000e+01
1.423626574659771471e+01,1.800000000000000000e+01
2.891786531902276636e+01,4.000000000000000000e+01
1.972484706014447653e+01,3.100000000000000000e+01
8.248289871989610944e+00,1.000000000000000000e+01
6.746140342481976582e+00,9.000000000000000000e+00
6.640993490886130779e+00,8.000000000000000000e+00
2.274677420412713857e+01,2.900000000000000000e+01
1.330385403098900277e+01,1.700000000000000000e+01
2.805228972552952982e+01,4.000000000000000000e+01
8.309371544161823664e+00,1.100000000000000000e+01
1.065237815385074072e+01,1.500000000000000000e+01
5.111043921633878107e+00,7.000000000000000000e+00
8.692808214495398644e+00,1.200000000000000000e+01
2.730440529207620415e+01,4.000000000000000000e+01
3.220403935396627837e+00,5.000000000000000000e+00
1.963656897636324317e+01,2.500000000000000000e+01
4.831681549118909125e+00,6.000000000000000000e+00
1.136281751526444950e+01,1.600000000000000000e+01
1.333376866615044243e+01,1.800000000000000000e+01
1.499880110813949941e+01,2.100000000000000000e+01
8.696115017301144334e+00,1.200000000000000000e+01
5.598288523912876791e+00,7.000000000000000000e+00
1.002896624890316346e+01,1.500000000000000000e+01
9.473460034254644668e+00,1.100000000000000000e+01
5.108558888995681002e+00,7.000000000000000000e+00
2.246954415919603321e+01,3.300000000000000000e+01
3.681456123630264088e+00,6.000000000000000000e+00
7.136612699455371356e+00,1.000000000000000000e+01
2.452664406785889639e+01,4.000000000000000000e+01
1.511499344914316012e+01,2.500000000000000000e+01
7.970119736896624119e+00,1.200000000000000000e+01
4.500511234139001893e+00,8.000000000000000000e+00
2.914054184093767930e+01,4.000000000000000000e+01
2.791880282170838257e+01,4.000000000000000000e+01
1.422051346987205989e+01,1.900000000000000000e+01
2.340958830552312975e+01,3.400000000000000000e+01
2.991793391553470727e+01,4.000000000000000000e+01
1.494133519417205314e+01,1.700000000000000000e+01
9.111102265734796646e+00,1.200000000000000000e+01
7.582451533280271327e+00,1.100000000000000000e+01
1.402828800053745617e+01,2.100000000000000000e+01
1.774959070589016363e+01,2.700000000000000000e+01
1.461441705361935561e+01,2.100000000000000000e+01
1.691284896650036984e+01,2.200000000000000000e+01
1.302995085303934708e+01,1.900000000000000000e+01
2.055111510893787852e+00,3.000000000000000000e+00
2.026577738638908333e+00,3.000000000000000000e+00
7.385596139580671959e+00,9.000000000000000000e+00
3.584328380509981482e+00,5.000000000000000000e+00
7.084514784911339902e+00,1.000000000000000000e+01
6.083391657228450988e+00,8.000000000000000000e+00
2.310595972194679604e+01,3.100000000000000000e+01
2.581866985651217306e+01,3.600000000000000000e+01
1.424996354385729269e+01,2.400000000000000000e+01
7.458324503731885713e+00,1.000000000000000000e+01
2.805369359830928033e+01,4.000000000000000000e+01
2.857295102299042266e+00,4.000000000000000000e+00
3.892260853039189783e+00,6.000000000000000000e+00
2.302779548837435897e+01,3.600000000000000000e+01
9.585044586411388678e+00,1.400000000000000000e+01
2.182831561858949243e+01,3.100000000000000000e+01
5.446549179978641853e+00,7.000000000000000000e+00
7.054422859676835245e+00,1.200000000000000000e+01
2.442055001874498643e+01,3.800000000000000000e+01
1.968850258071921377e+00,3.000000000000000000e+00
1.016395390666432874e+01,1.400000000000000000e+01
2.022098397539607717e+01,3.100000000000000000e+01
2.275447235428152304e+00,3.000000000000000000e+00
1.162606602663550781e+01,1.400000000000000000e+01
1.874999241630411362e+01,2.800000000000000000e+01
2.030587106242328232e+01,2.900000000000000000e+01
1.177810707737790707e+01,1.800000000000000000e+01
1.010729525573086462e+01,1.300000000000000000e+01
1.625217075717617021e+01,1.800000000000000000e+01
1.413939910867587635e+01,1.800000000000000000e+01
1.079257283922964383e+01,1.200000000000000000e+01
2.266964252030612670e+01,3.100000000000000000e+01
1.255847101854372738e+01,1.900000000000000000e+01
7.163227361917062552e+00,9.000000000000000000e+00
1.166665779841772022e+01,1.300000000000000000e+01
1.549836464829066607e+01,2.300000000000000000e+01
2.802374766766262582e+01,4.000000000000000000e+01
9.051223297662261302e+00,1.200000000000000000e+01
3.775401120327186444e+00,5.000000000000000000e+00
1.438789177420644805e+01,2.100000000000000000e+01
5.403822662822565626e+00,7.000000000000000000e+00
3.277777777777777679e+00,5.000000000000000000e+00
1.807727480566986955e+00,3.000000000000000000e+00
1.613628690549285238e+01,2.400000000000000000e+01
3.693017938341679685e+00,5.000000000000000000e+00
1.049818550472365253e+01,1.500000000000000000e+01
6.998288593185173490e+00,8.000000000000000000e+00
2.861335022298436925e+01,3.600000000000000000e+01
1.696580114622497248e+01,2.400000000000000000e+01
2.160780556539747721e+01,3.200000000000000000e+01
1.584660135208768672e+01,2.500000000000000000e+01
2.274811716771451131e+01,2.900000000000000000e+01
6.666996297806590199e+00,8.000000000000000000e+00
7.694000397466941976e+00,1.000000000000000000e+01
1.438804682270605539e+01,2.000000000000000000e+01
1.621927335649472113e+01,2.000000000000000000e+01
2.478026985049192987e+01,4.000000000000000000e+01
2.347052675373864972e+01,3.600000000000000000e+01
9.125974317642032929e+00,1.300000000000000000e+01
1.380461218263288359e+01,2.000000000000000000e+01
1.317047382782616260e+01,1.800000000000000000e+01
1.986032261564785273e+01,3.000000000000000000e+01
8.819272977528529012e+00,1.100000000000000000e+01
1.366833492174980336e+01,1.600000000000000000e+01
1.460984065524905873e+01,2.300000000000000000e+01
7.691072462709030333e+00,1.000000000000000000e+01
9.279942019655585739e+00,1.200000000000000000e+01
7.022994141587434846e+00,9.000000000000000000e+00
2.131995750472180973e+01,3.200000000000000000e+01
2.641060813900319992e+00,4.000000000000000000e+00
2.599792161905767784e+01,4.000000000000000000e+01
1.999843424070958875e+01,2.800000000000000000e+01
1.149993380462801795e+01,1.400000000000000000e+01
1.347108820770328919e+01,1.900000000000000000e+01
2.130323257897163813e+01,3.200000000000000000e+01
1.524776392308822182e+01,2.200000000000000000e+01
9.387243657505035088e+00,1.200000000000000000e+01
1.210802295342012513e+01,1.300000000000000000e+01
5.805563255969342862e+00,9.000000000000000000e+00
1.598703331809314676e+01,2.400000000000000000e+01
1.670799928108293031e+01,2.200000000000000000e+01
8.653820250030744177e+00,1.200000000000000000e+01
1.330548834622282683e+01,1.600000000000000000e+01
2.221022183083352530e+00,3.000000000000000000e+00
1.171801010551320665e+01,1.600000000000000000e+01
2.750290779177076317e+00,5.000000000000000000e+00
1.552852257207476683e+01,2.600000000000000000e+01
6.527592241450703270e+00,9.000000000000000000e+00
5.083332319287073631e+00,7.000000000000000000e+00
1.294832779380956644e+01,1.700000000000000000e+01
1.230427076464915181e+01,2.000000000000000000e+01
1.841505880134642226e+01,2.600000000000000000e+01
3.887244805088251987e+00,5.000000000000000000e+00
2.102980031999919319e+01,2.900000000000000000e+01
1.769054632170515973e+01,2.500000000000000000e+01
9.389398972778538521e+00,1.300000000000000000e+01
2.569608765131335559e+01,4.000000000000000000e+01
1.088620573008964421e+01,1.600000000000000000e+01
2.683041778672044941e+01,4.000000000000000000e+01
1.394443572731746173e+01,1.700000000000000000e+01
9.140598994337585381e+00,1.200000000000000000e+01
7.164860723585669611e+00,1.000000000000000000e+01
2.116649829594097554e+01,3.400000000000000000e+01
2.627261571388216765e+01,3.900000000000000000e+01
1.774611622286031931e+01,2.500000000000000000e+01
2.499578786570308608e+01,3.600000000000000000e+01
3.202447315689290264e+01,4.000000000000000000e+01
1.452509548124648120e+01,1.800000000000000000e+01
7.720911388245854212e+00,1.200000000000000000e+01
1.027989239560109169e+01,1.500000000000000000e+01
2.091746738059366706e+01,2.800000000000000000e+01
3.055345309741478843e+01,4.000000000000000000e+01
6.026066504499906884e+00,7.000000000000000000e+00
1.316666703245856240e+01,1.800000000000000000e+01
2.721819320329004910e+01,4.000000000000000000e+01
1.116553397079402110e+01,1.700000000000000000e+01
7.887178629657277895e+00,1.000000000000000000e+01
2.819702442686147492e+01,4.000000000000000000e+01
4.348043081048960978e+00,7.000000000000000000e+00
1.859911071972241592e+00,3.000000000000000000e+00
1.121921786832288781e+01,1.400000000000000000e+01
1.644495583237236147e+01,2.400000000000000000e+01
9.107108914688719636e+00,1.200000000000000000e+01
8.718266953197808533e+00,1.100000000000000000e+01
2.508367177576367624e+01,4.000000000000000000e+01
2.972011527333331316e+01,4.000000000000000000e+01
7.051123471113458940e+00,9.000000000000000000e+00
1.153035904197764161e+01,1.600000000000000000e+01
7.164047897961186351e+00,9.000000000000000000e+00
6.057719780153201228e+00,8.000000000000000000e+00
2.892055001874498998e+01,4.000000000000000000e+01
7.320064136306289271e+00,1.000000000000000000e+01
6.442104622454727370e+00,8.000000000000000000e+00
1.860856069740169261e+01,2.600000000000000000e+01
1.991785783755648609e+01,2.200000000000000000e+01
2.714015120622232757e+01,4.000000000000000000e+01
2.335884536590844718e+01,3.300000000000000000e+01
1.497446034029069573e+01,2.100000000000000000e+01
4.302773431257536529e+00,6.000000000000000000e+00
2.677420503600799861e+01,3.700000000000000000e+01
9.278983088786814548e+00,1.200000000000000000e+01
1.269352810328932968e+01,1.500000000000000000e+01
1.444095006232827494e+01,1.900000000000000000e+01
2.543954939942274152e+01,3.800000000000000000e+01
1.132998405694564248e+01,1.600000000000000000e+01
2.002637795432797319e+01,3.100000000000000000e+01
3.607946717040381390e+00,5.000000000000000000e+00
2.069308240770296337e+01,2.900000000000000000e+01
1.344483543116438717e+01,1.900000000000000000e+01
2.824886505015216898e+01,4.000000000000000000e+01
2.174813195771823260e+01,3.200000000000000000e+01
4.692734185212833253e+00,6.000000000000000000e+00
2.083005501750178112e+01,2.700000000000000000e+01
6.722231087804338756e+00,1.000000000000000000e+01
4.306057061188251822e+00,7.000000000000000000e+00
6.973021211468886982e+00,1.100000000000000000e+01
2.627046055701713811e+01,4.000000000000000000e+01
2.516432768417045196e+01,3.500000000000000000e+01
7.607527893890267734e+00,9.000000000000000000e+00
1.990237778454067552e+01,3.000000000000000000e+01
7.637680001753017756e+00,9.000000000000000000e+00
9.802540864101523255e+00,1.300000000000000000e+01
6.723363635221835111e+00,9.000000000000000000e+00
5.473355071883858614e+00,8.000000000000000000e+00
6.859475724185406520e+00,9.000000000000000000e+00
4.891572181576277600e+00,8.000000000000000000e+00
4.280459922881951762e+00,7.000000000000000000e+00
5.598267149831913869e+00,7.000000000000000000e+00
2.738878710783392023e+01,4.000000000000000000e+01
2.310997838416269801e+01,3.600000000000000000e+01
1.785946687352824114e+01,2.200000000000000000e+01
4.329895193752059335e+00,6.000000000000000000e+00
1.355173954709468909e+01,1.800000000000000000e+01
2.213768998750439465e+01,3.400000000000000000e+01
2.219265491775917454e+01,3.300000000000000000e+01
2.886145223174710495e+01,4.000000000000000000e+01
2.030296396495203126e+01,2.600000000000000000e+01
2.564060031595048272e+01,4.000000000000000000e+01
9.662254726186796816e+00,1.200000000000000000e+01
3.669290336753652682e+00,6.000000000000000000e+00
1.610202973263981097e+00,3.000000000000000000e+00
2.700121961734992837e+01,3.900000000000000000e+01
1.829028724399694994e+01,2.800000000000000000e+01
1.605733137306727443e+01,2.400000000000000000e+01
2.824818195485568495e+01,3.700000000000000000e+01
5.527845118377081590e+00,9.000000000000000000e+00
2.722262801392737686e+01,4.000000000000000000e+01
4.303448020989098843e+00,6.000000000000000000e+00
1.774405813627477402e+00,3.000000000000000000e+00
1.350076160327258279e+01,1.600000000000000000e+01
4.026133693977140382e+00,5.000000000000000000e+00
8.692044682486409712e+00,1.000000000000000000e+01
3.358721931580367581e+00,4.000000000000000000e+00
2.233383119562273578e+01,3.400000000000000000e+01
